fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,venta_frutas,venta_verduras,superficie_bodega,num_personas,hora_apertura_semana,hora_cierre_semana,abre_fin_de_semana,horario_atencion_igual,hora_apertura_fin_de_semana,hora_cierre_fin_de_semana,num_entregas_general,num_recojos_general,num_lugares,num_entregas_fv,num_recojos_fv,lugar_principal,vehiculo_recojo,vehiculo_recojo_other,num_viajes_lugar_principal,cant_carga,cant_sku,cadena_frio,cant_merma,motivo_si_oferta,motivo_si_oferta_other,motivo_no_oferta,motivo_no_oferta_other,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
32afc724-fe01-4c1b-a2ea-1f0fbc119270,2019-02-27 12:31:45 PET,2019-03-01 10:03:32 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 09:50:27 PET,2019-03-07 19:39:46 PET,3,,,,-12.0233808763452,-76.9861732103552,POINT (-76.9861732103552 -12.0233808763452),1,1,4x4,,,,,,,,2,1,3,0,3,Santa Anita ,Transporte publico,,2,15,25,0,20,,,,,240.056533813477,65.0,10.0,-1.0,-1.0
270cad2d-a90b-4ca3-9dd3-fbbfc98eeae0,2019-02-27 10:54:55 PET,2019-02-27 11:01:41 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 10:37:03 PET,2019-03-01 10:37:03 PET,1,,,,-12.2276285,-76.9740302,POINT (-76.9740302 -12.2276285),0,0,2x3,,,,,,,,5,10,,,,,,,,,,,,,,,hay otras bodegas cerca,30.0,3.0,,,
98cee736-a0dc-4000-bef6-e19cbfbde355,2019-02-27 11:10:27 PET,2019-02-27 11:11:50 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 10:37:04 PET,2019-03-01 10:37:04 PET,1,,,,-12.2305189,-76.9754112,POINT (-76.9754112 -12.2305189),0,0,6x2,,,,,,,,1,7,,,,,,,,,,,,,,Las FyVs se malogran,,27.0,3.0,,,
bf17ef5d-7d0a-4dfa-9bb9-945b661182da,2019-02-27 11:39:39 PET,2019-02-27 11:40:58 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 10:37:04 PET,2019-03-01 10:37:04 PET,1,,,,-12.225954,-76.971784,POINT (-76.971784 -12.225954),0,0,3x3,,,,,,,,3,0,,,,,,,,,,,,,,,por la movilidad y lo lejos que queda,27.0,6.925,,,
9ab0804b-b99a-496f-bc1a-edf2aaf6e09e,2019-02-27 11:43:31 PET,2019-02-27 11:45:06 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 10:37:05 PET,2019-03-01 10:37:05 PET,1,,,,-12.2265733,-76.9711879,POINT (-76.9711879 -12.2265733),0,0,3x2,,,,,,,,1,1,,,,,,,,,,,,,,,"por el verano no se vende, más se vende ropas",27.0,3.0,,,
14ed635e-593a-494f-aaaa-e3f9c063cf66,2019-02-27 12:27:19 PET,2019-02-27 12:29:49 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 10:37:05 PET,2019-03-01 10:37:05 PET,1,,,,-12.2361517,-76.961844,POINT (-76.961844 -12.2361517),1,0,,,,,,,,,1,2,1,0,1,Unicachi,Taxi,,1,4,1,1,0,,,,,31.0,8.179,,,97.0
fa746ac8-a6d1-4fe6-a610-4c15834761ae,2019-02-27 12:31:55 PET,2019-02-27 12:32:56 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 10:37:05 PET,2019-03-01 10:37:05 PET,1,,,,-12.2365133,-76.9612404,POINT (-76.9612404 -12.2365133),0,0,3x3,,,,,,,,1,1,,,,,,,,,,,,,,,por estar cerca a la playa,20.0,4.286,,,
6a12cbc4-6915-436e-ae91-8d28f66acb7b,2019-02-27 12:36:03 PET,2019-02-27 12:36:35 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 10:37:06 PET,2019-03-01 10:37:06 PET,1,,,,-12.2358861,-76.9608995,POINT (-76.9608995 -12.2358861),0,0,4x5,,,,,,,,3,2,,,,,,,,,,,,,,Los clientes no piden FyVs,,28.0,3.0,,,
49274dd3-e593-464e-ba38-b83da96b476a,2019-02-27 12:53:40 PET,2019-02-27 12:55:15 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 10:37:06 PET,2019-03-01 10:37:06 PET,1,,,,-12.2382188,-76.9564767,POINT (-76.9564767 -12.2382188),0,0,4x4,,,,,,,,2,0,,,,,,,,,,,,,,,las frutas se malogran y las verduras no las compran,11.0,3.31,,,
b5aa4249-7c2f-4cba-ae3d-6539757ef3a0,2019-02-27 12:58:37 PET,2019-02-27 12:59:31 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 10:37:07 PET,2019-03-01 10:37:07 PET,1,,,,-12.2384055,-76.955978,POINT (-76.955978 -12.2384055),0,0,3x5,,,,,,,,0,1,,,,,,,,,,,,,,Los clientes no piden FyVs,,32.0,3.0,,,
a8523c2a-accd-42ab-9eaf-0b06dc01311a,2019-02-27 13:02:38 PET,2019-02-27 13:04:41 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 10:37:07 PET,2019-03-01 10:37:07 PET,1,,,,-12.2390702,-76.9547923,POINT (-76.9547923 -12.2390702),0,0,3x2,,,,,,,,2,1,,,,,,,,,,,,,,Los clientes no piden FyVs,,31.0,3.042,,,
ac7daacd-1ccf-431d-98b1-5e4fe21eb650,2019-02-27 10:33:35 PET,2019-02-27 10:36:59 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 11:17:36 PET,2019-03-01 11:17:36 PET,1,,,,-12.2253381,-76.9730975,POINT (-76.9730975 -12.2253381),1,0,2x3,,,,,,,,3,1,1,0,1,Mercado Tupac Amaru,Taxi,,1,8,4,1,1,,,,,12.0680343015119,17.128,,,
de5eb799-390d-4d00-833f-4b894fa47742,2019-02-27 10:47:14 PET,2019-02-27 10:47:28 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 11:17:37 PET,2019-03-01 11:17:37 PET,1,,,,-12.2272556,-76.9739136,POINT (-76.9739136 -12.2272556),0,0,,,,,,,,,,,,,,,,,,,,,,,,Las FyVs se malogran,,37.7419663062319,8.066,,,34.0
d503f310-fa23-4184-a240-04bfe5777498,2019-02-27 10:48:10 PET,2019-02-27 10:48:20 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 11:17:37 PET,2019-03-01 11:17:37 PET,1,,,,-12.2273956,-76.9738733,POINT (-76.9738733 -12.2273956),0,0,,,,,,,,,,,,,,,,,,,,,,,,Los clientes no piden FyVs,,30.5934614464641,14.573,,,
88ac3ff1-f58f-4d80-b4bd-5c49a8fd1513,2019-02-27 10:52:41 PET,2019-02-27 10:58:28 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 11:17:37 PET,2019-03-01 11:17:37 PET,1,,,,-12.2276129,-76.9740993,POINT (-76.9740993 -12.2276129),1,0,4x2,,,,,,,,4,2,1,0,2,Mercado de frutas ,Taxi,,2,90,6,1,0.5,,,,,39.4285356597975,4.333,,,
cb0d6b48-51db-4865-bfb1-e74a0b397253,2019-02-27 11:10:25 PET,2019-02-27 11:12:15 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 11:17:38 PET,2019-03-01 11:17:38 PET,1,,,,-12.2300474,-76.975334,POINT (-76.975334 -12.2300474),1,0,,,,,,,,,3,7,3,1,7,Unicachi,Carro particular,,5,20,2,1,0.8,,,,,41.2885894933715,59.419,,,
9ad1ea3e-bac4-4616-b1b8-abc4fd79185f,2019-02-27 11:17:43 PET,2019-02-27 11:18:35 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 11:17:38 PET,2019-03-01 11:17:38 PET,1,,,,-12.230703,-76.9754662,POINT (-76.9754662 -12.230703),0,0,2x3,,,,,,,,2,3,,,,,,,,,,,,,,Las FyVs son muy caras,,25.2532812412828,3.0,,,
9b5a5cfc-042c-47e6-ba07-5d9d9b3cffd4,2019-02-27 11:48:33 PET,2019-02-27 11:49:14 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 11:17:38 PET,2019-03-01 11:17:38 PET,1,,,,-12.2273057,-76.9695267,POINT (-76.9695267 -12.2273057),0,0,3x6,,,,,,,,3,1,,,,,,,,,,,,,,Los clientes no piden FyVs,,,600.0,,,
3c6d1a3f-eff3-4504-afcb-c01d53e146a4,2019-02-27 11:52:23 PET,2019-02-27 11:53:20 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 11:17:39 PET,2019-03-01 11:17:39 PET,1,,,,-12.2282181,-76.969255,POINT (-76.969255 -12.2282181),0,0,2x3,,,,,,,,0,2,,,,,,,,,,,,,,Las FyVs se malogran,,14.1534706288949,3.0,,,
e423ef32-3b46-4e03-8447-78f222fa466f,2019-02-27 12:26:22 PET,2019-02-27 12:27:13 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 11:17:39 PET,2019-03-01 11:17:39 PET,1,,,,-12.2342969,-76.9619656,POINT (-76.9619656 -12.2342969),0,0,2x2,,,,,,,,2,1,,,,,,,,,,,,,,Los clientes no piden FyVs,,,300.0,,,
39a69ed6-0b59-45ad-9237-56d420735457,2019-02-27 12:39:38 PET,2019-02-27 12:39:48 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 11:17:39 PET,2019-03-01 11:17:39 PET,1,,,,-12.2363922,-76.9605577,POINT (-76.9605577 -12.2363922),0,0,3x2,,,,,,,,2,3,,,,,,,,,,,,,,Las FyVs se malogran,,32.1624230537564,6.087,,,162.0
a7c77447-f4e4-4c07-bf8d-3fa458e1ec3b,2019-02-27 12:48:33 PET,2019-02-27 12:50:14 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 11:17:39 PET,2019-03-01 11:17:39 PET,1,,,,-12.237469,-76.9576031,POINT (-76.9576031 -12.237469),1,1,,,,,,,,,0,7,1,0,7,Unicachi ,Carro particular,,7,10,8,1,2,,,,,,31.476,,,
7a68aebc-8cbf-435d-b2f5-5db07409d09a,2019-02-27 12:54:30 PET,2019-02-27 12:56:09 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 11:17:40 PET,2019-03-01 11:17:40 PET,1,,,,-12.2383396,-76.9561046,POINT (-76.9561046 -12.2383396),1,1,4x3,,,,,,,,3,1,2,3,0,Unicachi,Carro particular,,1,10,7,1,2.5,,,,,,166.584,,,
58924125-fda3-469a-b939-2ad8527432b0,2019-02-27 13:05:52 PET,2019-02-27 13:07:06 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 11:17:40 PET,2019-03-01 11:17:40 PET,1,,,,-12.2381581,-76.9543745,POINT (-76.9543745 -12.2381581),0,1,3x6,,,,,,,,0,7,,,,,,,,,,,,,,,,,187.989,,,
09e5bfce-025a-4d0e-b7e2-e5410841a235,2019-02-27 12:52:51 PET,2019-02-27 12:57:26 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-01 13:49:26 PET,2019-03-01 13:49:26 PET,1,,,,-12.0250021247305,-76.998718679023,POINT (-76.998718679023 -12.0250021247305),1,0,2x2,,,,,,,,0,7,2,0,7,ParadA,Otros,,6,70,30,0,15,,,,,212.059391021729,30.0,4.0,1.51999998092651,26.015625
ea7c9e7d-7d53-4cfe-95ec-0868831ebe3c,2019-03-07 11:02:30 PET,2019-03-07 11:05:54 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 11:05:58 PET,2019-03-07 11:05:58 PET,1,,,,-12.2182451,-76.944125,POINT (-76.944125 -12.2182451),1,0,3x3,,,,,,,,1,1,1,0,1,Unicachi,Transporte publico,,1,3,5,1,0,,Por tiempo de colegio,,,201.0,3.831,,,
0b33ed9d-acf9-443f-b4c6-cfd7bc20dc8f,2019-03-07 11:13:23 PET,2019-03-07 11:16:47 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 11:16:54 PET,2019-03-07 11:16:54 PET,1,,,,-12.2179632,-76.9437134,POINT (-76.9437134 -12.2179632),1,1,3x4,,,,,,,,6,1,1,0,2,Villa sur,Taxi,,2,6,7,1,1,,Porque hay un colegio cerca,,,158.0,3.098,,,
86bf801c-0593-4c28-8e41-9829d2640862,2019-03-07 11:24:01 PET,2019-03-07 11:25:22 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 11:25:28 PET,2019-03-07 11:25:28 PET,1,,,,-12.216733,-76.9419967,POINT (-76.9419967 -12.216733),0,0,2x2,,,,,,,,0,1,,,,,,,,,,,,,,Las FyVs se malogran,,180.0,3.0,,,
5aebbdbd-7f5a-4910-912c-4ebe1fabd894,2019-03-07 11:36:53 PET,2019-03-07 11:38:02 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 11:38:08 PET,2019-03-07 11:38:08 PET,1,,,,-12.2151308,-76.9392397,POINT (-76.9392397 -12.2151308),0,0,3x3,,,,,,,,6,0,,,,,,,,,,,,,,,Porque no alcanza el tiempo,189.0,11.967,,,
bb9c0b46-b9cb-4a85-8d52-b21705f53bbd,2019-03-07 11:45:06 PET,2019-03-07 11:45:54 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 11:46:00 PET,2019-03-07 11:46:00 PET,1,,,,-12.2146782,-76.9385501,POINT (-76.9385501 -12.2146782),0,0,3x2,,,,,,,,3,0,,,,,,,,,,,,,,,Porque hay un mercado al frente,191.0,3.194,,,
451e36eb-69f3-4952-ac5a-b2456109bb29,2019-03-07 12:01:52 PET,2019-03-07 12:03:11 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:03:18 PET,2019-03-07 12:03:18 PET,1,,,,-12.2156501,-76.9350667,POINT (-76.9350667 -12.2156501),0,0,3x3,,,,,,,,1,1,,,,,,,,,,,,,,,Por la disponibilidad de tiempo,199.0,15.17,,,
33d6b6e9-4b8d-4018-a7f1-394c4cdb8a9c,2019-03-07 12:06:20 PET,2019-03-07 12:07:21 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:07:29 PET,2019-03-07 12:07:29 PET,1,,,,-12.2166763,-76.9349354,POINT (-76.9349354 -12.2166763),0,0,4x3,,,,,,,,1,2,,,,,,,,,,,,,,Las FyVs se malogran,,186.0,8.123,,,
2ba9e0af-ac35-4f18-8ad7-80c6de023108,2019-03-07 12:21:35 PET,2019-03-07 12:22:29 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:22:36 PET,2019-03-07 12:22:36 PET,1,,,,-12.2115067,-76.9388686,POINT (-76.9388686 -12.2115067),0,0,4x3,,,,,,,,2,4,,,,,,,,,,,,,,Los clientes no piden FyVs,,193.0,18.204,,,
3bc152a5-08ce-4c75-92d6-36868d07e3c9,2019-03-07 11:02:25 PET,2019-03-07 11:07:53 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:22:43 PET,2019-03-07 12:22:43 PET,1,,,,-12.0109694,-76.9780258,POINT (-76.9780258 -12.0109694),1,1,4x4,,,,,,,,1,0,1,0,1,Mercado cerca,Transporte publico,,2,2,5,1,0.5,,,,,302.4,3.0,,,326.0
9f417d73-237a-4cc9-a3ad-5f0f90e53337,2019-03-07 11:17:44 PET,2019-03-07 11:23:40 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:22:43 PET,2019-03-07 12:22:43 PET,1,,,,-12.0105127,-76.978773,POINT (-76.978773 -12.0105127),1,1,4x3,,,,,,,,4,2,1,0,3,Mercado de productores,Otros,,2,60,13,1,1,,,,,273.0,3.0,,,91.0
d4987e09-c7b4-4b12-bf19-4095b6860330,2019-03-07 11:27:26 PET,2019-03-07 11:29:59 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:22:44 PET,2019-03-07 12:22:44 PET,1,,,,-12.0111117,-76.9790913,POINT (-76.9790913 -12.0111117),1,1,5x3,,,,,,,,0,2,1,0,1,Mercado mangomarca,Otros,,1,5,7,0,0,,,,,273.2,10.723,,,
9e6a5fda-6994-445d-8fda-42c1091c3984,2019-03-07 11:31:44 PET,2019-03-07 11:34:41 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:22:44 PET,2019-03-07 12:22:44 PET,1,,,,-12.0117046,-76.9792947,POINT (-76.9792947 -12.0117046),1,1,3x4,,,,,,,,7,0,1,0,1,Mercado el bosque,Taxi,,1,28,11,0,0,,,,,,7.261,,,
0102644a-7215-4e91-8de3-7479cbe9b025,2019-03-07 11:36:02 PET,2019-03-07 12:49:00 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:22:44 PET,2019-03-07 12:52:07 PET,2,,,,-12.0122214,-76.979663,POINT (-76.979663 -12.0122214),1,1,4x4,,,,,,,,6,2,3,0,3,Mercado santa anita,Carro particular,,3,400,21,0,5,,,,,273.4,3.0,,,34.0
c577fdcf-da16-4731-9ffd-fec3ea21e07c,2019-03-07 11:42:31 PET,2019-03-07 11:44:20 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:22:45 PET,2019-03-07 12:22:45 PET,1,,,,-12.0122999,-76.9797935,POINT (-76.9797935 -12.0122999),0,0,3x2,,,,,,,,2,0,,,,,,,,,,,,,,,tiendas cercanas con fyv,280.9,3.0,,,247.0
7b2c0652-bb24-4d28-994b-871f4cb012e2,2019-03-07 11:47:59 PET,2019-03-07 11:49:13 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:22:45 PET,2019-03-07 12:22:45 PET,1,,,,-12.0134659,-76.9813393,POINT (-76.9813393 -12.0134659),0,0,4x2,,,,,,,,4,1,,,,,,,,,,,,,,Los clientes no piden FyVs,,272.6,7.3,,,300.0
d5f1f53d-fc28-4d80-9d2c-801b78eb537a,2019-03-07 11:53:07 PET,2019-03-07 11:55:14 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:22:46 PET,2019-03-07 12:22:46 PET,1,,,,-12.0127647,-76.9816704,POINT (-76.9816704 -12.0127647),0,0,1x2,,,,,,,,7,1,,,,,,,,,,,,,,,tienda pequeña,271.9,4.377,,,
1e9fe076-9cdd-4a98-bd84-596e7a35483c,2019-03-07 12:05:15 PET,2019-03-07 12:07:28 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:22:46 PET,2019-03-07 12:22:46 PET,1,,,,-12.0114801,-76.9806338,POINT (-76.9806338 -12.0114801),0,1,3x2,,,,,,,,2,0,,,,,,,,,,,,,,,,272.4,3.0,,,120.0
80f14861-c639-494b-ac38-6038ed4ca151,2019-03-07 12:09:48 PET,2019-03-07 12:11:17 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:22:47 PET,2019-03-07 12:22:47 PET,1,,,,-12.0121403,-76.9812723,POINT (-76.9812723 -12.0121403),0,0,2x5,,,,,,,,3,1,,,,,,,,,,,,,,Las FyVs se malogran,,271.6,3.237,,,305.0
94d95f8d-001b-4e32-a5cb-ee27c4eaa212,2019-03-07 12:12:32 PET,2019-03-07 12:16:42 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:22:47 PET,2019-03-07 12:22:47 PET,1,,,,-12.0120413,-76.9817448,POINT (-76.9817448 -12.0120413),1,0,,,,,,,,,1,1,1,0,1,Mercado la laguna,Transporte publico,,2,4,1,0,0,,,,,271.4,3.0,,,273.0
1ef9d0e2-cc54-4502-9847-ee8bf4f6f32e,2019-03-07 12:21:14 PET,2019-03-07 12:22:34 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:22:48 PET,2019-03-07 12:22:48 PET,1,,,,-12.0112731,-76.9819845,POINT (-76.9819845 -12.0112731),0,1,5x2,,,,,,,,3,2,,,,,,,,,,,,,,,,337.7,3.0,,,6.0
580f5fbe-9337-43c6-aa75-2d73374ae583,2019-03-07 12:33:50 PET,2019-03-07 12:34:43 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:34:49 PET,2019-03-07 12:34:49 PET,1,,,,-12.2125308,-76.9412375,POINT (-76.9412375 -12.2125308),0,1,3x4,,,,,,,,3,2,,,,,,,,,,,,,,,,181.0,5.892,,,
f17ca182-bf07-4243-8a0f-6a411e396468,2019-03-07 12:41:21 PET,2019-03-07 12:43:47 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:43:53 PET,2019-03-07 12:43:53 PET,1,,,,-12.2133189,-76.9425769,POINT (-76.9425769 -12.2133189),1,1,4x3,,,,,,,,1,2,1,0,1,Unicachi,,mototaxi,2,20,7,1,0,,Para que la bodega sea surtida,,,185.0,3.0,,,
80c26eb7-be2d-4ba2-83dc-e0e8c93456b0,2019-03-07 12:47:51 PET,2019-03-07 12:49:27 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:49:34 PET,2019-03-07 12:49:34 PET,1,,,,-12.2135028,-76.9432817,POINT (-76.9432817 -12.2135028),0,0,4x2,,,,,,,,2,3,,,,,,,,,,,,,,,"Se malogran en verano, pero en invierno sí los vende",181.0,9.102,,,
a37d1ce9-7c16-4b91-ba8e-9ff1c1f683b7,2019-03-07 12:27:11 PET,2019-03-07 12:28:09 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:52:08 PET,2019-03-07 12:52:08 PET,1,,,,-12.0113282,-76.9824596,POINT (-76.9824596 -12.0113282),0,0,3x2,,,,,,,,3,7,,,,,,,,,,,,,,Las FyVs se malogran,,306.2,6.402,,,
370e6ea7-43f7-4dd6-b69a-b2705e34e3a1,2019-03-07 12:28:39 PET,2019-03-07 12:32:21 PET,ingenieria@up.edu.pe,ingenieria@up.edu.pe,2019-03-07 12:52:08 PET,2019-03-07 12:52:08 PET,1,,,,-12.0114835,-76.9827027,POINT (-76.9827027 -12.0114835),1,1,,,,,,,,,7,2,2,0,3,Parada o mercado,Transporte publico,,4,20,8,0,1,,frutas por temporada,,,305.9,3.0,,,265.0
