fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,venta_frutas,venta_verduras,superficie_bodega,num_personas,hora_apertura_semana,hora_cierre_semana,abre_fin_de_semana,horario_atencion_igual,hora_apertura_fin_de_semana,hora_cierre_fin_de_semana,num_entregas_general,num_recojos_general,num_lugares,num_entregas_fv,num_recojos_fv,lugar_principal,vehiculo_recojo,vehiculo_recojo_other,num_viajes_lugar_principal,cant_carga,cant_sku,cadena_frio,cant_merma,motivo_si_oferta,motivo_si_oferta_other,motivo_no_oferta,motivo_no_oferta_other,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
2605ab83-13b6-4024-ad72-10259d6c2956,2019-05-27 12:49:02 PET,2019-05-27 12:54:05 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-05-27 12:55:32 PET,2019-05-27 12:55:32 PET,1,,,,-12.1033049,-77.0313276,POINT (-77.0313276 -12.1033049),1,0,3x4,1,08:30,21:00,yes,yes,,,4,0,1,0,3,Mercado de frutas ,Carro particular,,3,21,7,1,1,,vende jugos ,,,126.925048828125,3.582,,,
53044a0d-7e44-4f51-935e-1a397a91b2cc,2019-05-27 13:00:10 PET,2019-05-27 13:04:24 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-05-27 13:06:23 PET,2019-05-27 13:06:23 PET,1,,,,-12.1025038501921,-77.0307034414446,POINT (-77.0307034414446 -12.1025038501921),1,1,4x5,2,07:00,10:30,yes,no,08:00,13:00,15,6,1,0,6,Mercado de frutas,Carro particular,,2,45,21,0,3,Los clientes piden FyVs,,,,121.636949504127,5.81919139531742,5.79889908089976,0.900480628013611,343.087681892151
a58bf3b4-9209-4ed8-93ca-90cede0f7a1c,2019-05-27 12:58:53 PET,2019-05-27 13:06:17 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-05-27 13:06:23 PET,2019-05-27 13:06:23 PET,1,,,,-12.1031200001884,-77.0306493714452,POINT (-77.0306493714452 -12.1031200001884),1,0,12x5,4,,,yes,,06:00,11:00,18,2,1,0,4,Mercado de frutas,Carro particular,,2,30,8,1,0.5,Los clientes piden FyVs,,,,,,,,
3b9f6b5d-9a7d-470f-b911-abf1ccd1d351,2019-05-27 13:10:36 PET,2019-05-27 13:19:26 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-05-27 13:15:03 PET,2019-05-27 13:19:31 PET,2,,,,-12.1004714,-77.0303379,POINT (-77.0303379 -12.1004714),1,0,4x5,2,07:30,21:30,yes,no,07:30,12:30,5,0,3,0,2,Mercado de Surquillo ,Taxi,,2,9,3,0,0.5,Es fácil adquirir FyVs,,,,135.400009155273,18.702,,,
d712bb6e-2a1f-4eca-86df-d38202cb3087,2019-05-27 13:11:09 PET,2019-05-27 13:23:02 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-05-27 13:19:21 PET,2019-05-27 13:23:13 PET,3,,,,-12.1011107621025,-77.0308002457023,POINT (-77.0308002457023 -12.1011107621025),1,1,4x4,1,07:11,20:11,no,,,,38,0,1,0,2,Mercado de frutas ,Carro particular,,2,30,12,0,1,Los clientes piden FyVs,,,,,,,,
4033e06c-6be4-493a-aba8-79a64392b2ed,2019-05-27 13:13:34 PET,2019-05-27 13:17:47 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-05-27 13:19:22 PET,2019-05-27 13:19:22 PET,1,,,,-12.1006773757606,-77.0308713242412,POINT (-77.0308713242412 -12.1006773757606),1,1,5x4,3,08:00,23:30,yes,,08:00,22:30,18,2,1,0,2,Mercado de frutas,Carro particular,,2,35,23,1,2,Los clientes piden FyVs,,,,,,,,
c29c6732-89b7-4aad-884f-b85911d89ede,2019-05-27 13:12:15 PET,2019-05-27 13:22:51 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-05-27 13:19:22 PET,2019-05-27 13:32:17 PET,2,,,,-12.1008491568153,-77.0308465138078,POINT (-77.0308465138078 -12.1008491568153),1,1,7x3,2,07:00,22:00,yes,yes,08:00,10:00,10,0,1,0,1,Mercado de Surquillo,Taxi,,1,20,15,0,1,Los clientes piden FyVs,,,,,,,,
a43c1f32-72a6-4390-951a-1a285e278948,2019-05-27 13:26:34 PET,2019-05-27 13:57:08 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-05-27 13:32:17 PET,2019-05-27 13:57:48 PET,3,,,,-12.0961552981362,-77.0315073430538,POINT (-77.0315073430538 -12.0961552981362),1,1,3x4,2,07:30,22:30,yes,no,08:00,22:00,8,3,2,0,4,Mercados de Surquillo,Taxi,,3,25,18,0,3,Los clientes piden FyVs,,,,,,,,
bd85eef4-73d4-40ab-b9a7-277eb1887698,2019-05-27 13:28:52 PET,2019-05-27 13:50:12 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-05-27 13:32:18 PET,2019-05-27 13:50:16 PET,3,,,,-12.0985910794812,-77.0308394730091,POINT (-77.0308394730091 -12.0985910794812),1,1,5x5,3,07:00,22:00,yes,no,09:00,18:00,18,0,1,0,3,Mercado de frutas,Carro particular,,2,30,22,1,2,Los clientes piden FyVs,,,,,,,,
ac9bc659-9c8f-42ec-9096-605c56a8ee7d,2019-05-27 13:27:22 PET,2019-05-27 13:29:17 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-05-27 13:34:20 PET,2019-05-27 13:34:20 PET,1,,,,-12.0972629,-77.0313743,POINT (-77.0313743 -12.0972629),1,1,4x5,1,07:00,22:00,yes,no,08:00,15:30,6,0,1,0,2,Mercado de frutas y verduras,Carro particular,,2,14,6,0,1,Los clientes piden FyVs,,,,138.7919921875,3.903,,,
4a0e46e2-d39c-4189-8113-b5acbc35d199,2019-05-27 13:32:23 PET,2019-05-27 13:35:29 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-05-27 13:34:20 PET,2019-05-27 13:37:25 PET,2,,,,-12.0961737,-77.0315519,POINT (-77.0315519 -12.0961737),1,1,6x5,2,06:30,22:30,yes,yes,,,16,2,1,0,2,Mercado de Surquillo,Carro particular,,2,18,11,0,1,Los clientes piden FyVs,,,,137.969482421875,3.0,,,97.0
016871fe-40ca-4617-b7b4-ed6e035d2dd0,2019-06-01 10:13:17 PET,2019-06-01 10:21:07 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-01 10:21:13 PET,2019-06-01 10:21:13 PET,1,,,,-12.0896052,-77.049238,POINT (-77.049238 -12.0896052),1,1,3x4,2,07:00,22:30,yes,no,09:00,17:00,2,3,1,1,1,Mercado de frutas (Caquetá) ,Carro particular,,1,10,10,0,2,Los clientes piden FyVs,,,,109.3779296875,3.0,,,
fcde2f3e-738b-484b-8fa0-2a6701ab9ada,2019-06-01 10:34:23 PET,2019-06-01 10:38:07 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-01 10:42:17 PET,2019-06-01 10:42:17 PET,1,,,,-12.0918812,-77.0515987,POINT (-77.0515987 -12.0918812),1,1,5x6,1,09:30,22:00,yes,yes,09:30,22:00,0,3,2,0,1,Mercado de mayoristas ,Taxi,,1,8,10,0,2,Los clientes piden FyVs,,,,109.656799316406,3.0,,,
686d2d4b-e7a1-4239-b497-ab52de66ec92,2019-06-01 11:23:19 PET,2019-06-01 11:30:16 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-01 12:16:47 PET,2019-06-01 12:16:47 PET,1,,,,-12.0976269990318,-77.0455595199736,POINT (-77.0455595199736 -12.0976269990318),0,0,6x5,2,09:15,20:00,yes,no,09:30,18:00,1,2,,,,,,,,,,,,,,Cercanía de otros locales que ofrecen FyVs,,89.8901691436768,10.0,4.0,0.0,-1.0
7accc705-ddfc-45f7-be67-80ff685689a0,2019-06-01 11:30:25 PET,2019-06-01 11:36:36 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-01 12:16:47 PET,2019-06-01 12:16:47 PET,1,,,,-12.0976574672499,-77.0455623698207,POINT (-77.0455623698207 -12.0976574672499),1,1,"9x7
",7,08:00,20:00,yes,no,08:00,14:00,2,4,1,0,1,Mercado mayorista ,Taxi,,1,70,15,1,4,Los clientes piden FyVs,,,,87.778413772583,10.0,4.0,0.769999980926514,336.796875
f38182b3-5168-4818-ac0e-d8e12e8beec7,2019-06-01 11:56:16 PET,2019-06-01 12:02:12 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-01 12:16:48 PET,2019-06-01 12:16:48 PET,1,,,,-12.0962958196266,-77.0516591546857,POINT (-77.0516591546857 -12.0962958196266),1,1,6x9,2,06:00,22:00,yes,no,10:00,20:00,3,7,63,0,7,Mercado de arriola,Carro particular,,7,800,8,1,80,Los clientes piden FyVs,,,,89.5340118408203,65.0,21.1959953308105,-1.0,-1.0
61629e5a-c565-40a3-9cda-2cd1183750da,2019-06-01 12:02:28 PET,2019-06-01 12:05:55 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-01 12:16:48 PET,2019-06-01 12:16:48 PET,1,,,,-12.0962424343565,-77.0518132579299,POINT (-77.0518132579299 -12.0962424343565),0,0,6x7,3,06:00,22:00,yes,no,08:00,21:00,2,1,,,,,,,,,,,,,,No tiene los medios para abastecerse,,85.9466778531873,30.0,4.0,1.74000000953674,62.578125
c6cd8064-ca4e-415f-8f94-696f0b74f26f,2019-06-01 12:08:12 PET,2019-06-01 12:13:07 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-01 12:16:48 PET,2019-06-01 12:16:48 PET,1,,,,-12.0958796842873,-77.0526792986581,POINT (-77.0526792986581 -12.0958796842873),1,1,8x9,2,07:30,21:00,yes,no,07:30,21:00,6,1,1,0,1,Mercado mayorista,Taxi,,1,10,20,1,2,Los clientes piden FyVs,,,,92.524772644043,65.0,16.9618530273438,-1.0,-1.0
9ae38506-d413-4dcb-9725-58177a268200,2019-06-01 12:22:50 PET,2019-06-01 12:27:25 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-01 12:27:35 PET,2019-06-01 12:27:35 PET,1,,,,-12.0966984,-77.0535241,POINT (-77.0535241 -12.0966984),1,1,9x9,7,09:00,20:00,no,,,,,,1,7,0,Lurin,Camion simple,,7,40,20,1,0,Los clientes piden FyVs,,,,103.110412597656,3.0,,,237.0
13af4691-ce83-4d51-afe2-089995659f13,2019-06-01 12:27:47 PET,2019-06-01 12:31:38 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-01 12:33:01 PET,2019-06-01 12:33:01 PET,1,,,,-12.0969298,-77.0535526,POINT (-77.0535526 -12.0969298),1,1,3x6,2,09:00,20:00,yes,yes,09:00,20:00,4,4,2,2,2,Mercado de frutas ,Camion simple,,2,25,10,0,3,Los clientes piden FyVs,,,,103.317749023438,3.0,,,183.0
76f7cf3d-34e8-4a6f-b892-99274e15dd51,2019-06-01 12:31:59 PET,2019-06-01 12:32:55 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-01 12:33:01 PET,2019-06-01 12:33:01 PET,1,,,,-12.0969909,-77.0535192,POINT (-77.0535192 -12.0969909),0,0,3x5,1,09:00,20:00,yes,yes,,,2,2,,,,,,,,,,,,,,Cercanía de otros locales que ofrecen FyVs,,102.513305664062,3.0,,,104.0
bfc60f12-8b1d-49f4-94bb-9ab9900e222e,2019-06-01 13:03:30 PET,2019-06-01 13:06:15 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-01 13:37:29 PET,2019-06-01 13:37:29 PET,1,,,,-12.1062205290335,-77.0563405522146,POINT (-77.0563405522146 -12.1062205290335),1,1,9x9,3,08:00,20:00,yes,yes,,,2,2,2,1,1,Mercado de frutas,Taxi,,1,10,6,0,2,No hay otros sitios cerca que ofrezcan FyVs,,,,69.7678909301758,65.0,10.0,-1.0,-1.0
7690ed9a-7692-41aa-99ba-fa5f5daac0f9,2019-06-01 13:35:22 PET,2019-06-01 13:37:22 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-01 13:37:29 PET,2019-06-01 13:37:29 PET,1,,,,-12.1054777409994,-77.0474354737224,POINT (-77.0474354737224 -12.1054777409994),0,0,9x9,7,09:00,21:00,yes,yes,,,5,0,,,,,,,,,,,,,,Cercanía de otros locales que ofrecen FyVs,,84.7531337738037,10.0,4.0,0.150000005960464,-1.0
bda9da33-8ba3-4d59-a105-dac5b4829b67,2019-06-01 14:15:56 PET,2019-06-01 14:18:50 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-01 14:18:58 PET,2019-06-01 14:18:58 PET,1,,,,-12.1075107716137,-77.0407237485769,POINT (-77.0407237485769 -12.1075107716137),1,1,3x5,2,08:00,20:00,yes,yes,08:00,18:00,2,1,1,1,1,Mercado,Taxi,,1,10,10,1,2,Los clientes piden FyVs,,,,82.5367641448975,30.0,32.0,0.209999993443489,1.40625
8dc53f86-bbf0-42e1-bd3b-8fee6f1f8042,2019-06-01 14:47:58 PET,2019-06-01 14:53:29 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-01 14:53:34 PET,2019-06-01 14:53:34 PET,1,,,,-12.0990075,-77.036104,POINT (-77.036104 -12.0990075),1,1,9x6,5,19:00,21:00,yes,yes,,,4,3,1,1,1,Mercado de fruta ,Taxi,,2,50,20,0,2,No hay otros sitios cerca que ofrezcan FyVs,,,,129.100006103516,20.742,,,
da0877da-bb56-41b9-a742-4ff79c4eb6a9,2019-06-01 14:56:44 PET,2019-06-01 14:58:27 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-01 14:58:32 PET,2019-06-01 14:58:32 PET,1,,,,-12.098385,-77.0362686,POINT (-77.0362686 -12.098385),0,0,9x9,4,08:30,20:15,yes,yes,,,,,,,,,,,,,,,,,,,,143.598510742188,7.224,,,0.0
ff8839c5-b323-4413-aede-26c6c9a051a7,2019-06-01 15:02:38 PET,2019-06-01 15:03:48 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-01 15:03:52 PET,2019-06-01 15:03:52 PET,1,,,,-12.0962142,-77.0362194,POINT (-77.0362194 -12.0962142),0,0,9x9,4,09:00,21:00,yes,yes,,,,,,,,,,,,,,,,,,Cercanía de otros locales que ofrecen FyVs,,131.028747558594,8.111,,,319.0
d799bde3-2acf-416c-80cf-b8530829a3e9,2019-06-04 12:52:45 PET,2019-06-04 12:54:26 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-04 12:54:31 PET,2019-06-04 12:54:31 PET,1,,,,-12.0894045196586,-77.0472885389598,POINT (-77.0472885389598 -12.0894045196586),1,1,3x3,1,08:30,20:00,yes,yes,12:53,,3,2,1,1,1,Mercado ,Taxi,,1,5,7,0,2,Los clientes piden FyVs,,,,97.2825031280518,10.0,3.0,0.189999997615814,47.4609375
6a720704-00ed-40ce-a3ff-a7b91d11fa3a,2019-06-04 12:54:51 PET,2019-06-04 12:58:38 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-04 12:58:44 PET,2019-06-04 12:58:44 PET,1,,,,-12.0895049767681,-77.0473922231021,POINT (-77.0473922231021 -12.0895049767681),1,1,4x9,2,06:30,23:00,yes,yes,,,7,2,1,1,,Santa Anita ,Carro particular,,1,150,15,1,1,Los clientes piden FyVs,,,,101.304353713989,10.0,3.0,0.239999994635582,332.9296875
2f911e7f-2cd7-4b4b-bf99-f86f64910a84,2019-06-04 12:59:39 PET,2019-06-04 13:21:58 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-04 13:02:56 PET,2019-06-04 13:22:42 PET,3,,,,-12.089529661473,-77.0475570113184,POINT (-77.0475570113184 -12.089529661473),1,1,9x2,2,07:00,22:00,yes,yes,,,7,0,1,1,1,Mercado ,Taxi,,1,13,10,0,1,Es fácil adquirir FyVs,,,,99.5261554718018,10.0,4.0,0.949999988079071,254.1796875
14526859-0a66-44ab-8002-81ce036b1c45,2019-06-04 13:03:45 PET,2019-06-04 13:22:32 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-04 13:04:49 PET,2019-06-04 13:39:46 PET,2,,,,-12.0894624386095,-77.047624485639,POINT (-77.047624485639 -12.0894624386095),0,0,4x5,2,07:00,23:00,yes,yes,,,7,1,,,,,,,,,,,,,,Cercanía de otros locales que ofrecen FyVs,,102.745515823364,10.0,3.0,0.360000014305115,195.46875
cf5655a8-fbd6-40a0-b220-6eee91d34f8c,2019-06-04 13:18:48 PET,2019-06-04 13:22:23 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-04 13:20:27 PET,2019-06-04 13:39:45 PET,3,,,,-12.092076764527,-77.0474559684406,POINT (-77.0474559684406 -12.092076764527),0,0,9x5,3,09:05,21:30,yes,yes,13:19,,7,0,,,,,,,,,,,,,,Cercanía de otros locales que ofrecen FyVs,,93.4655456542969,98.3872319227123,10.0,-1.0,-1.0
6e2b3e4a-04d7-4b5f-88a8-fb899d71aa43,2019-06-04 13:34:39 PET,2019-06-04 13:39:41 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-04 13:39:46 PET,2019-06-04 13:39:46 PET,1,,,,-12.0972711453327,-77.0456849970641,POINT (-77.0456849970641 -12.0972711453327),1,1,5x7,3,08:00,20:00,yes,yes,,,7,0,,1,0,Comunidad de la sierra ,,Distribuidor,1,10,4,1,2,Los clientes piden FyVs,,,,89.6883869171143,10.0,3.0,0.340000003576279,236.25
ae16558c-d637-4222-9f11-6c403c96d784,2019-06-04 13:45:00 PET,2019-06-04 13:46:20 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-04 13:46:23 PET,2019-06-04 13:46:23 PET,1,,,,-12.0966274989882,-77.0536649041595,POINT (-77.0536649041595 -12.0966274989882),0,0,3x8,2,07:05,21:30,yes,yes,,,7,0,,,,,,,,,,,,,,Cercanía de otros locales que ofrecen FyVs,,81.940279006958,5.0,3.0,1.47000002861023,257.34375
8ab4573b-7b51-4e18-bea5-c07364b58e06,2019-06-04 13:47:05 PET,2019-06-04 13:47:56 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-04 13:47:59 PET,2019-06-04 13:47:59 PET,1,,,,-12.0965181151518,-77.0562881883951,POINT (-77.0562881883951 -12.0965181151518),0,0,5x8,3,07:30,22:00,yes,yes,,,7,0,,,,,,,,,,,,,,Cercanía de otros locales que ofrecen FyVs,,81.9626789093018,10.0,6.0,1.01999998092651,312.1875
72fd2888-0489-4f04-9a4b-65be3534cb7f,2019-06-04 13:48:21 PET,2019-06-04 13:49:42 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-04 13:49:44 PET,2019-06-04 13:49:44 PET,1,,,,-12.0966474060082,-77.0561128389808,POINT (-77.0561128389808 -12.0966474060082),1,1,4x6,2,07:45,22:00,yes,yes,,,7,2,1,1,1,Mercado ,Taxi,,1,10,6,,2,Los clientes piden FyVs,,,,80.761568069458,10.0,4.0,0.810000002384186,15.46875
7c8a53bc-126b-46e9-b1a1-555ea8457eab,2019-06-04 13:50:29 PET,2019-06-04 13:51:24 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-04 13:51:26 PET,2019-06-04 13:51:26 PET,1,,,,-12.096845135104,-77.0565315150442,POINT (-77.0565315150442 -12.096845135104),0,0,4x3,2,07:30,22:00,yes,yes,,,3,0,,,,,,,,,,,,,,Cercanía de otros locales que ofrecen FyVs,,80.7106647491455,10.0,3.0,0.219999998807907,216.9140625
e6cfcc44-8d66-4004-a48d-3fcc96ddef30,2019-06-04 14:03:23 PET,2019-06-04 14:04:29 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-04 14:04:32 PET,2019-06-04 14:04:32 PET,1,,,,-12.0928919362017,-77.0565514639738,POINT (-77.0565514639738 -12.0928919362017),1,1,3x5,3,08:00,23:00,yes,yes,,,6,2,1,1,1,Mercado ,Taxi,,1,8,6,,2,Los clientes piden FyVs,,,,82.6869220733643,5.0,4.0,0.0,-1.0
990cea08-1505-4395-a0bf-3baed7bd0630,2019-06-04 20:35:41 PET,2019-06-04 20:39:41 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-04 20:40:27 PET,2019-06-04 20:40:27 PET,1,,,,-12.1009689476454,-77.0549589023712,POINT (-77.0549589023712 -12.1009689476454),1,1,5x4,8,07:30,22:00,yes,yes,,,7,3,2,3,3,Santa Anita ,Carro particular,,3,100,20,1,10,Los clientes piden FyVs,,,,76.5568447113037,10.0,3.0,0.0,71.3671875
5d47f6b8-c8e7-4391-8f82-45045117c309,2019-06-04 20:41:11 PET,2019-06-04 20:46:17 PET,cm.ramosg@alum.up.edu.pe,cm.ramosg@alum.up.edu.pe,2019-06-05 18:11:31 PET,2019-06-05 18:11:31 PET,1,,,,-12.1011247253158,-77.0540503040674,POINT (-77.0540503040674 -12.1011247253158),1,1,9x9,6,06:00,22:00,no,,,,7,0,1,0,7,La parada,Carro particular,,7,100,20,0,0,Los clientes piden FyVs,,,,75.8421230316162,5.0,3.0,1.79999995231628,99.84375
